id,name,location,type,rating,year,img,link,lat,lng
368,Noni,Valletta,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/86be45fe99454e0e953361b2cdcd224f"" width=""362"" height=""203",https://guide.michelin.com//en/malta-south-eastern-region/valletta/restaurant/noni,35.900509,14.516024
369,De Mondion,Mdina,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/63fec24f21034fdc934d4849883372eb"" width=""362"" height=""203",https://guide.michelin.com//en/malta-northern-region/mdina/restaurant/de-mondion,35.88514,14.404607
370,ION Harbour by Simon Rogan,Valletta,Mediterranean Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a65555525e2b4cd9aa9ebb5fd2e29414"" width=""362"" height=""203",https://guide.michelin.com//en/malta-south-eastern-region/valletta/restaurant/ion-the-harbour,35.896248,14.514177
371,Bahia,Balzan,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fe2b87e133b242cc8744485fa5947831"" width=""362"" height=""203",https://guide.michelin.com//en/malta-central-region/balzan/restaurant/bahia,35.894473,14.449141
372,Under Grain,Valletta,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d8d6c5584ccd4ab8a30948e0dbee03b7"" width=""362"" height=""203",https://guide.michelin.com//en/malta-south-eastern-region/valletta/restaurant/under-grain,35.898923,14.515469
373,Fernandõ Gastrotheque,Sliema,Mediterranean Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7eae428890d14874a5b23ff95e337fcf"" width=""362"" height=""203",https://guide.michelin.com//en/malta-northern-region/sliema/restaurant/fernando-gastrotheque,35.909979,14.506901
374,Rosamì,St Julian's,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d1776f55aa4149358ab6c3ef32bc180d"" width=""362"" height=""203",https://guide.michelin.com//en/malta-central-region/st-julian-s/restaurant/rosami,35.914329,14.493543
375,edl.eins fine dining,Deggendorf,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/225f271d236c44cfa70ab162c8044ec4"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/deggendorf_1282003/restaurant/edl-eins-fine-dining,48.831168,12.957594
376,Eckert,Grenzach-Wyhlen,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f2fcb8ced6d14ec996f57eacaaf6b17c"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/grenzach-wyhlen/restaurant/eckert,47.553246,7.658225
377,midi,Sankt Ingbert,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bf95dc199be644fd857adc4c1bf63cfe"" width=""362"" height=""203",https://guide.michelin.com//en/saarland/sankt-ingbert/restaurant/midi,49.274688,7.155682
378,Erbprinz,Ettlingen,Classic Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9523361f7bad4f5db14e683c41b58b01"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/ettlingen/restaurant/erbprinz,48.941273,8.404568
379,Lafleur,Frankfurt on the Main,Modern French,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/606b569983024b759dce734d984c6580"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/frankfurt-am-main/restaurant/lafleur,50.121491,8.656583
380,Weinsinn,Frankfurt on the Main,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/88141187dbdd49118ec563b6fa34d66a"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/frankfurt-am-main/restaurant/weinsinn,50.107708,8.670693
381,Colombi Restaurant Zirbelstube,Freiburg im Breisgau,Classic French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fb914d37c33843a5972b475d421d396c"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/freiburg-im-breisgau/restaurant/colombi-restaurant,47.997119,7.847569
382,Philipp Soldan,Frankenberg,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ec724b1cdc3641628e619e674401e165"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/frankenberg/restaurant/philipp-soldan,51.059206,8.801619
383,Le Flair,Düsseldorf,French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a55543fa2fd34648b132c5aade7c4670"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/le-flair,51.239354,6.794303
384,Stadtpfeiffer,Leipzig,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ff5b906371794a03b4a522dfd9aaa166"" width=""362"" height=""203",https://guide.michelin.com//en/sachsen/leipzig/restaurant/stadtpfeiffer,51.338137,12.380167
385,GOLVET,Berlin,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/28796ee0e8f14f159945cf9c8195e93f"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/golvet,52.505511,13.367629
386,Bandol sur mer,Berlin,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/55515baef1b84f7fa91b40c24db7d021"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/bandol-sur-mer,52.529065,13.395301
387,La Société,Cologne,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2bd3db95c5ee400ba261bd4c7cfd1749"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/la-societe,50.92853,6.937217
388,Christian's Restaurant - Gasthof Grainer,Kirchdorf,Classic Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/298943d4db914024b2b5a78877a9d5cc"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/kirchdorf/restaurant/christian-s-restaurant-gasthof-grainer,48.176629,12.198299
389,Kesselhaus,Osnabrück,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dcd0b25ad87b4f7cb8c3ee094a40c936"" width=""362"" height=""203",https://guide.michelin.com//en/niedersachsen/osnabruck/restaurant/kesselhaus1179716,52.265382,8.064244
390,VILLINO,Lindau,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3112782091d94e96ad90eb3307741af8"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/lindau/restaurant/villino,47.567314,9.673153
391,Landhaus Feckl,Ehningen,Classic French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0121b83a1064bf19997b3d1c5e35edb"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/ehningen/restaurant/landhaus-feckl,48.661195,8.954783
392,Im Schiffchen,Düsseldorf,Classic Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e8e21ba3540c4376b2c8e1f58e5333f0"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/im-schiffchen,51.301512,6.733866
393,IKIGAI,Krün,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d7fa2d08beb7491e92c42c240a28996a"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/krn/restaurant/luce-d-oro,47.462003,11.186911
394,Laudensacks Gourmet Restaurant,Bad Kissingen,Classic Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/85b327809a60405e80116b5d335c84db"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/bad-kissingen/restaurant/laudensacks-gourmet-restaurant,50.190835,10.077746
395,Landhaus Scherrer,Hamburg,Classic Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/79cd4d78895e4e72aaa58673e396113f"" width=""362"" height=""203",https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/landhaus-scherrer,53.545991,9.917049
396,Lakeside,Hamburg,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ec5bfcc40a5d4f58969201b6101fffc9"" width=""362"" height=""203",https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/lakeside,53.565225,9.998035
397,KARRisma,Lindau,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b6d110f14d6845e58574a09bac1022dd"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/lindau/restaurant/karrisma,47.547407,9.685432
398,Bieberbau,Berlin,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6f3b4c77fa7249dba021334fa4cd0235"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/bieberbau,52.479636,13.333638
399,Ursprung,Königsbronn,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f204e9cfd9344af3b7ea404f9e054420"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/knigsbronn/restaurant/ursprung,48.729675,10.065151
400,Ox & Klee,Cologne,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7c3986d1e5e74dfa8e6bed9c3c84d122"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/ox-klee,50.927417,6.965743
401,NeoBiota,Cologne,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/104fc5439634498c9a0df3b6bf1e2ca0"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/neobiota,50.937833,6.942689
402,Ösch Noir,Donaueschingen,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1d1def2682c344a8a684b945d5f857b0"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/donaueschingen/restaurant/osch-noir,47.965518,8.547115
403,Tisane,Nuremberg,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c5d4c5b3bb4f46db8a265b140b1bdabc"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/nurnberg/restaurant/tisane,49.454083,11.075839
404,Ratsstuben,Haltern am See,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/62f366865dba44ea892e1ea58ff87898"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/haltern-am-see/restaurant/ratsstuben,51.743435,7.187429
405,Lech-Line,Landsberg am Lech,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f9577f8b0ccb4999b9697f530bccc994"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/landsberg-am-lech_1299909/restaurant/lech-line,48.047304,10.872189
406,Courtier,Weissenhaus,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5ae9f5e006334ee8b51627488676c1d3"" width=""362"" height=""203",https://guide.michelin.com//en/schleswig-holstein/weissenhaus/restaurant/courtier,54.302534,10.765689
407,ES:SENZ,Grassau,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2bd2b3f3a7524a1d9500159d4880907b"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/grassau/restaurant/es-senz,47.78563,12.465618
408,Maerz - Das Restaurant,Bietigheim-Bissingen,Creative French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/df2a7348fda9480fbb43b413222bd66b"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/bietigheim-bissingen/restaurant/maerz-das-restaurant,48.960939,9.129032
409,Hugos,Berlin,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/daf13bc023cb44a69baa0dbaeceb5d82"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/hugos,52.506852,13.34554
410,ernst,Berlin,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d13f32a19d0c4440a9cffd7db6338d7e"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/ernst,52.544689,13.367961
411,Pietsch,Wernigerode,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/88bc8931235b43058f6c9cfec999468f"" width=""362"" height=""203",https://guide.michelin.com//en/sachsen-anhalt/wernigerode/restaurant/pietsch,51.835295,10.789011
412,Traube,Efringen-Kirchen,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fa47666ab7fd494ba815ee908a398574"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/efringen-kirchen/restaurant/traube1181496,47.690939,7.539876
413,Admiral,Weisenheim am Berg,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f7d4924ae28347bdbbd360bbe04ef265"" width=""362"" height=""203",https://guide.michelin.com//en/rheinland-pfalz/weisenheim-am-berg/restaurant/admiral,49.512575,8.154565
414,Ente,Wiesbaden,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f84c38d463544c63821059852914a6ce"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/wiesbaden/restaurant/ente,50.084981,8.2439
415,AURA by Alexander Herrmann & Tobias Bätz,Wirsberg,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e9d016ec44cc4ad99f58a4f4d3f79b3e"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/wirsberg/restaurant/alexander-herrmann-by-tobias-batz,50.107371,11.606924
416,Alte Überfahrt,Werder,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d73c2491c6354b90a0f569b57a121d7b"" width=""362"" height=""203",https://guide.michelin.com//en/brandenburg/werder/restaurant/alte-uberfahrt,52.379797,12.944964
417,Bagatelle,Trier,French Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/67e404a9fdb84ba58d9d69622ed7fd83"" width=""362"" height=""203",https://guide.michelin.com//en/rheinland-pfalz/trier/restaurant/bagatelle,49.764822,6.63496
418,Nobelhart & Schmutzig,Berlin,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5e58e9872f5f4e2a8d35fce6dd454521"" width=""362"" height=""203",https://guide.michelin.com//en/berlin-region/berlin/restaurant/nobelhart-schmutzig,52.505156,13.390601
419,OX,Darmstadt,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bd9082c0ca154f618046a372b3750d06"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/darmstadt/restaurant/ox-1194853,49.876059,8.66055
420,Mühle,Schluchsee,Modern French,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5a5bbd41ed1e43639247f3914883b8c6"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/schluchsee/restaurant/muhle-1195341,47.821371,8.190505
421,Ostseelounge,Dierhagen,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8359daa6c5664ba089ec249987df8b18"" width=""362"" height=""203",https://guide.michelin.com//en/mecklenburg-vorpommern/dierhagen/restaurant/ostseelounge,54.28797,12.323917
422,Jan Diekjobst Restaurant,Detmold,Seasonal Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b0f4331eedcd41cdbea5766639eec82a"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/detmold/restaurant/jan%C2%B4s-restaurant,51.933841,8.878516
423,ROTER HAHN by Maximilian Schmidt,Regensburg,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b230ded9648f4304a74a6caf8d2b4672"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/regensburg/restaurant/roter-hahn,49.018914,12.093498
424,Speiseberg,Halle (saale),Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c363043821644ab997ace583309ff395"" width=""362"" height=""203",https://guide.michelin.com//en/sachsen-anhalt/halle-saale/restaurant/speiseberg,51.504941,11.951497
425,PUR,Berchtesgaden,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/754ed20e6cce4dbda3149726c76cebc1"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/berchtesgaden/restaurant/pur-1187942,47.634077,13.046827
426,Le Frankenberg,Weigenheim,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7a1a4db38df84417a47aa95f78866dc9"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/weigenheim_1307505/restaurant/le-frankenberg,49.608438,10.266142
427,Meierei Dirk Luther,Glücksburg,Classic Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2dc1d024c1f14e8eb9991ffe0aab44d6"" width=""362"" height=""203",https://guide.michelin.com//en/schleswig-holstein/glcksburg/restaurant/meierei-dirk-luther,54.822549,9.49992
428,Schote,Essen,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/915a59de6fce4a969f9615fccf809593"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/essen/restaurant/schote,51.437801,7.005263
429,Oettinger's Restaurant,Fellbach,Modern French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2797b3ad5670449790962b0fb55164dc"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/fellbach/restaurant/oettinger-s-restaurant,48.833991,9.263467
430,Michaels Leitenberg,Frasdorf,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aa7be91685f54ac7aea854876b680b9f"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/frasdorf/restaurant/michael-s-leitenberg,47.804608,12.307407
431,Carmelo Greco,Frankfurt on the Main,Italian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c263aaed44a24c058be8bf2ef3b9b426"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/frankfurt-am-main/restaurant/carmelo-greco,50.094639,8.682594
432,Weinstock,Volkach,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d9897d5efa554963a54c63d8971aed0c"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/volkach/restaurant/weinstock,49.864971,10.226731
433,Ophelia,Constance,Creative French,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/05fbabbca2d940129696840e18467476"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/konstanz/restaurant/ophelia,47.667143,9.187459
434,Adler,Lahr,Modern French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e87201dc0a3a4eda94e707197538e5c8"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/lahr/restaurant/adler82171,48.33,7.924935
435,maiBeck,Cologne,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2f961225f28a4fb182878250d89668c0"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/maibeck,50.94035,6.961756
436,Zeik,Hamburg,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9007e57cfbcc4e75885ba84bc2b4bd15"" width=""362"" height=""203",https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/zeik,53.588936,10.001631
437,Maltes hidden kitchen,Baden-Baden,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fd5ea94611f74365bd779127bc6c3830"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/baden-baden/restaurant/maltes-hidden-kitchen,48.761998,8.24148
438,Agata's,Düsseldorf,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9d68f58d25124b0a802e7a256d8f48bc"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/agata-s,51.212329,6.776235
439,1876 Daniel Dal-Ben,Düsseldorf,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/73ecf5ecdc2a4c86a1326cc4cd1803f6"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/tafelspitz-1876,51.243631,6.802083
440,Keidenzeller Hof,Langenzenn,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2611599d8094474399490621a33426f2"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/langenzenn/restaurant/keidenzeller-hof,49.467267,10.776823
441,Weinschänke Schloss Groenesteyn,Kiedrich,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e928a94eff594bd580932cd757671c79"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/kiedrich/restaurant/weinschanke-schloss-groenesteyn,50.042213,8.081028
442,Malathounis,Kernen im Remstal,Mediterranean Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/20579ccdbf154ac4b793ad01fb695673"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/kernen-im-remstal/restaurant/malathounis,48.793824,9.342388
443,Camers Schlossrestaurant,Hohenkammer,Asian Influences,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0a492271cfca4ca9906b49cec064190a"" width=""362"" height=""203",https://guide.michelin.com//en/bayern/hohenkammer/restaurant/camers-schlossrestaurant,48.42554,11.518858
444,Haerlin,Hamburg,Creative French,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/92e73e3f959144229dba100c0a881558"" width=""362"" height=""203",https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/haerlin,53.555442,9.991464
445,Jean,Eltville am Rhein,Classic French,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f38c8ac09b984bc6889c23d3d78392c0"" width=""362"" height=""203",https://guide.michelin.com//en/hessen/eltville-am-rhein/restaurant/jean,50.02732,8.121527
446,Waldhotel Sonnora,Dreis,Classic French,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/80b5fadeb7ed4199ab4ff9649724b8bf"" width=""362"" height=""203",https://guide.michelin.com//en/rheinland-pfalz/dreis/restaurant/waldhotel-sonnora,49.937732,6.810934
447,Nagaya,Düsseldorf,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/753dbb8b7eba473cb1644e76ae15ed90"" width=""362"" height=""203",https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/nagaya,51.225364,6.786333
448,Verbene,Koblenz,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e5b5e883f8504a798d8f4f4e5b3dd0b3"" width=""362"" height=""203",https://guide.michelin.com//en/rheinland-pfalz/koblenz/restaurant/verbene,50.361382,7.59673
449,bi:braud,Ulm,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/06fe34f3cc48476089e448e20e461795"" width=""362"" height=""203",https://guide.michelin.com//en/baden-wurttemberg/ulm/restaurant/bi-braud,48.400536,9.992498
